User,Type_Offline,Confidence_Offline,Events
nvandamme,Bot,0.301,9
nzdorovylo,Unknown,,1
o314,Human,0.927,59
ocean-biscuit,Unknown,,1
odow,Human,0.774,300
oerki,Unknown,,1
oganm,Human,0.226,10
okysky1121,Unknown,,3
olantwin,Unknown,,2
olivierverdier,Human,0.458,14
omid-ak,Unknown,,1
omomadcat,Unknown,,2
omus,Human,0.85,84
orange-sy,Unknown,,1
orangetcy,Unknown,,1
oscardssmith,Human,0.858,300
oschulz,Human,0.833,144
osimonn,Unknown,,1
osolmaz,Unknown,,3
osteotek,Unknown,,3
owainkenwayucl,Human,0.754,10
owen800q,Unknown,,1
oxdc,Human,0.795,5
oxinabox,Human,0.933,300
p-espinosa,Unknown,,1
p-t-4-h,Unknown,,1
p2er1n,Human,0.795,5
p32929,Unknown,,1
pabboat,Unknown,,1
pabl-o-ce,Unknown,,3
pacifikus,Human,0.73,10
pahansen95,Unknown,,2
palmerlarson,Human,0.683,5
parsa011,Unknown,,1
pashosh,Unknown,,1
patricklucescu,Unknown,,2
patthayer3,Unknown,,1
paulmelis,Human,0.615,12
pbouffard-muon,Unknown,,1
pda,Human,0.322,7
pdipalm,Unknown,,2
peach-water,Unknown,,1
pedrodinisf,Unknown,,1
peiwenxu,Unknown,,1
penelopeysm,Unknown,,2
pentschev,Human,0.923,300
persinammon2,Unknown,,1
persinammon4,Unknown,,1
peter-janderks,Unknown,,1
peteristhegreat,Unknown,,3
peterjc123,Unknown,,1
peteryuX,Unknown,,1
pezy,Unknown,,4
pgerbino,Unknown,,1
phamgialinhlx,Unknown,,1
phanmn,Unknown,,1
phasorhand,Unknown,,1
piotrpsz,Unknown,,1
pitsianis,Human,0.869,28
pjj,Unknown,,1
pkubik,Unknown,,1
pleomax0730,Unknown,,2
pmallela,Unknown,,1
pnunna93,Human,0.495,7
pogudingleb,Human,0.925,300
pokilisay,Unknown,,1
potaslab,Human,0.042,6
potatoboiler,Human,0.589,12
prak-wkd,Unknown,,3
prasetiyohadi,Unknown,,1
prashiyn,Unknown,,1
pratinavseth,Unknown,,1
pratouis,Unknown,,1
prbzrg,Human,0.831,300
primapwd,Unknown,,1
pro4jhu,Unknown,,1
probstal,Unknown,,2
projekter,Human,0.638,16
prosto-chuvak,Unknown,,1
psadac,Unknown,,1
punitkatiyar,Unknown,,1
putianyi889,Human,0.917,119
pyoner,Unknown,,1
q121q,Unknown,,1
qianlvzhe,Unknown,,1
qianqicom,Unknown,,2
qin1601928228,Unknown,,1
qinsoon,Human,0.036,10
qmchenry,Unknown,,1
qq776355102,Unknown,,1
queirvz,Human,0.667,19
qxiang88,Human,0.758,10
r-ssek,Unknown,,1
rabchang,Unknown,,1
rachmadvwp,Unknown,,1
radenrishwan,Unknown,,1
rafaqz,Human,0.943,98
rainoffallingstar,Human,0.795,5
rajatsandeepsen,Unknown,,1
rajkirankv,Unknown,,4
ralphwillgoss,Unknown,,3
ramanujan1729,Unknown,,2
raminammour,Human,0.774,14
rankinsnfn,Unknown,,1
ranyangpj,Unknown,,2
raojm,Unknown,,1
raphasampaio,Human,0.589,8
rapradono,Unknown,,4
rayrrr,Unknown,,1
rayvellion,Unknown,,2
razorscythe,Unknown,,2
rbnbb,Unknown,,1
rbtyan,Unknown,,1
rc-zb,Unknown,,1
rcmdnk,Unknown,,1
real-Xuan,Unknown,,1
real-jiakai,Human,0.747,8
reggiepy,Unknown,,4
rehan678p,Unknown,,1
renan-pereira-botafogo,Unknown,,1
renhai-lab,Unknown,,1
reonokiy,Unknown,,2
restalvian,Unknown,,1
retro49,Unknown,,1
revirth,Unknown,,2
rhseung,Unknown,,1
ribery77,Unknown,,2
ricboer0,Human,0.081,15
rickyplc,Unknown,,1
rileysheridan,Human,0.586,9
rinevard,Unknown,,2
rishabh135,Unknown,,3
rishic3,Human,0.501,7
ritamgit-alt,Unknown,,1
riverback,Unknown,,2
rizki96,Unknown,,1
rjvillegasm,Unknown,,2
rk20230111,Unknown,,3
rkomahub,Unknown,,1
rmallof,Human,0.699,39
rmitsuboshi,Unknown,,2
rmurray2,Unknown,,1
robinrheem,Unknown,,3
rocky-lq,Unknown,,1
rogcomfox,Unknown,,2
roger-,Unknown,,3
roguh,Unknown,,3
rokku-c,Unknown,,1
rokrerum,Unknown,,1
roman-tolchenov,Unknown,,1
romello0708,Unknown,,1
rongou,Human,0.852,73
ronisbr,Human,0.842,80
roshankarande,Unknown,,1
rossihwang,Unknown,,1
royess,Unknown,,3
roykisluk,Unknown,,1
rscrd,Unknown,,1
ruben-vanwyk,Unknown,,1
rubileandro,Unknown,,2
rufkeya,Unknown,,4
rukikotoo,Unknown,,2
rundvrun,Unknown,,2
runnphoenix,Unknown,,2
rupert0,Unknown,,1
rversteegen,Unknown,,2
ryancee,Unknown,,2
ryankerbyIT,Unknown,,1
rysuds,Human,0.773,8
s-simsek,Unknown,,1
s-tobin,Unknown,,1
saeedghsh,Unknown,,1
sam-bristow,Human,0.437,5
samarixum,Unknown,,1
sambaPython24,Human,0.491,17
samimhidia1,Unknown,,1
samran5,Unknown,,1
samsja,Human,0.74,5
samuelbutler,Unknown,,3
sanatgp,Unknown,,1
sanba-anass,Unknown,,1
sanshao,Human,0.747,6
santacodes,Human,0.957,300
sasan-farhadi,Unknown,,1
satanluimm,Unknown,,2
satyaakam,Unknown,,1
savage69kr,Human,0.773,7
sbsb99,Unknown,,1
sbusso,Unknown,,4
sca255,Unknown,,1
scaldara55,Unknown,,1
schlich,Human,0.927,13
schwamic,Unknown,,1
scottrbrtsn,Unknown,,1
sdahdah,Human,0.817,12
sdamera95,Human,0.482,17
sdiMatt,Unknown,,1
se-taylor,Unknown,,2
seanl01,Unknown,,1
sebaram,Unknown,,1
sebaspasker,Unknown,,1
seberg,Human,0.894,300
secondwtq,Human,0.828,7
seewant,Unknown,,1
seicman123,Unknown,,2
selimacerbas,Unknown,,1
sensasi-delight,Unknown,,1
senthilnayagam,Unknown,,1
sephirtoh,Unknown,,1
serenity4,Human,0.637,44
sereprz,Unknown,,1
servusdei2018,Human,0.49,6
sethaxen,Human,0.96,300
setton-c,Unknown,,1
sfrey92,Unknown,,2
sgaure,Human,0.097,41
shahibu-c,Unknown,,1
shahin-jafarzadeh,Unknown,,2
shahinmg,Unknown,,1
shamarrz,Unknown,,1
shamsulalam1114,Unknown,,2
shankarchawla1776,Unknown,,1
sharkLoc,Unknown,,1
sharonl1,Unknown,,1
shayanjame,Human,0.747,6
shengjie1980,Unknown,,1
shevisj,Unknown,,1
shinobiultra,Unknown,,1
shiux-lab,Unknown,,1
shiwildy,Unknown,,1
shiyi0728,Unknown,,1
shnlb,Unknown,,1
showgood163,Unknown,,1
shraddhazpy,Unknown,,2
shruthisamala,Unknown,,1
shubh4mk,Unknown,,1
shudeo,Unknown,,2
shuhailurenjia,Unknown,,1
shunby,Unknown,,2
shuveb,Unknown,,1
sikang99,Unknown,,1
simeonschaub,Human,0.893,300
simonbermudez,Unknown,,1
simonbyrne,Human,0.813,300
simonholm,Unknown,,1
simonschoelly,Unknown,,1
singularitti,Human,0.925,70
sinocxg,Unknown,,1
sirbrasscat,Unknown,,1
sirfoga,Unknown,,1
sixplatemizu,Unknown,,1
skarur,Unknown,,1
skirsch,Unknown,,1
skystriker1997,Unknown,,1
slenderq,Unknown,,2
sloede,Human,0.956,300
snehalpatel-8451,Unknown,,2
snownd,Unknown,,1
so298,Human,0.723,12
sola7693,Unknown,,1
sonal1201,Unknown,,1
sondelll,Unknown,,4
sonmibz,Unknown,,1
soong2,Unknown,,1
sorakritt,Unknown,,1
sotha-sil-zen,Unknown,,3
soumynon4,Unknown,,1
spaette,Human,0.914,138
special-k-anon,Unknown,,1
spencerjirehcebrian,Unknown,,1
sponnusa,Unknown,,2
sprig,Human,0.733,13
sriharshakandala,Unknown,,2
srikantpatnaik,Unknown,,1
srinify,Unknown,,2
srjsunny,Human,0.714,6
sshao0516,Unknown,,2
sshorse731,Unknown,,1
stamate,Unknown,,1
staticfloat,Bot,0.85,300
stefanondisponibile,Unknown,,1
stemann,Human,0.314,24
stensmo,Bot,0.413,16
steppi,Human,0.959,300
stevefan1999-personal,Unknown,,3
steveiliop56,Unknown,,1
stevejacobscronung,Unknown,,1
stevengj,Human,0.924,300
stevenrjanssens,Unknown,,3
stoensin,Unknown,,3
stru99ler,Unknown,,1
strugglepanda,Unknown,,1
stubbiali,Unknown,,1
student1304,Unknown,,4
stupidhumans,Human,0.634,6
sturkmen72,Unknown,,2
sudo-tristan,Unknown,,1
sudoghut,Unknown,,3
sujang958,Unknown,,1
sumeet-srknec,Unknown,,1
sumiya11,Human,0.917,300
sunilgits2005,Unknown,,1
sunlei,Human,0.672,5
suoaao,Unknown,,1
surplus-dev,Unknown,,2
sutatoruta,Unknown,,3
suyogdahal,Unknown,,2
svchb,Human,0.16,49
svetlozar,Unknown,,1
swearer23,Unknown,,2
sy-nguyen-van,Unknown,,1
syuchan1005,Unknown,,1
sztal,Human,0.714,13
t-t-bui,Unknown,,1
tadev,Unknown,,2
tae-jun,Unknown,,1
tahahah,Unknown,,1
tak884,Unknown,,1
takagi,Human,0.881,300
takeuchi5512,Unknown,,3
talkain,Unknown,,1
tan5166,Unknown,,1
tanelpoder,Unknown,,1
tangh18,Unknown,,2
tangram,Unknown,,1
tanishy7777,Human,0.957,82
tanjianye,Unknown,,1
tataganesh,Human,0.876,10
tavallaie,Unknown,,2
tawanamemphis,Unknown,,1
tcyrus,Unknown,,1
tdanckaert,Human,0.911,19
tddschn,Human,0.659,12
tearf001,Unknown,,2
technoitalyplum,Unknown,,1
techntools,Unknown,,1
tecosaur,Human,0.928,300
tedmeftah,Unknown,,1
teenyc72mio,Unknown,,1
teffrjid,Unknown,,1
tejbir-singh,Unknown,,2
terasakisatoshi,Human,0.904,19
teropa,Unknown,,1
terryli710,Unknown,,1
tes2008,Unknown,,1
tetmin,Unknown,,1
tetsuo-cpp,Unknown,,3
tgy,Human,0.928,19
tham-le,Unknown,,1
thawro,Unknown,,3
thchr,Human,0.927,111
thcom-anawat,Unknown,,1
the-jsc,Unknown,,1
thejuda,Unknown,,1
thezinnakhan,Unknown,,1
thien0247,Human,0.601,5
thimslugga,Human,0.747,6
thofma,Human,0.098,46
thomas-jinu,Unknown,,1
thomascherickal,Human,0.846,11
thorn-jmh,Unknown,,1
thultm,Unknown,,1
thuptenDukpa,Unknown,,1
tianjinsa,Unknown,,1
tianlinliang,Unknown,,3
tiemvanderdeure,Human,0.565,5
tightpusfog,Unknown,,1
till-tietz,Unknown,,2
tillfalko,Unknown,,4
timHau,Unknown,,1
timholy,Human,0.909,300
timothy-dillan,Unknown,,2
timothyklim,Unknown,,2
timsterzizzle,Unknown,,2
timzsu,Unknown,,3
tin2tin,Unknown,,1
tiu03,Unknown,,1
tk3369,Unknown,,3
tmslagle,Unknown,,1
tnbeats,Unknown,,1
tob323huf,Unknown,,1
tobihans,Unknown,,4
toby-farley,Unknown,,1
tobyfarley,Unknown,,1
toledo60,Human,0.665,11
tom-doerr,Unknown,,1
tomaklutfu,Human,0.855,20
tompham12345,Human,0.747,7
tomseaman93ar,Unknown,,1
ton-na,Unknown,,1
toonsegers-rl,Unknown,,1
tooxin,Unknown,,3
topolarity,Human,0.922,300
tordnat,Unknown,,2
tori-ham,Unknown,,1
tori-hotaru,Human,0.368,5
tosaddler,Unknown,,2
toshihikoyanase,Human,0.324,52
toufu-24,Unknown,,1
tpapp,Human,0.904,82
trace2798,Unknown,,1
tracyqan,Unknown,,1
tranhoangnguyen03,Unknown,,1
tranvietphuoc,Unknown,,2
traversaro,Human,0.732,300
trends-lab,Unknown,,1
trocker,Unknown,,3
trongvnau,Human,0.747,6
troy-baker-aumni,Unknown,,1
trungtaxp,Human,0.747,6
trvickroy,Unknown,,1
tsenapathy,Unknown,,1
tsubakiky,Unknown,,1
tuesday2000,Unknown,,1
tvonk4,Unknown,,1
twardoch,Unknown,,2
tximas,Unknown,,1
tyler-teufel,Unknown,,1
tyoc213,Human,0.827,6
u7ko4,Unknown,,1
uakbr,Unknown,,1
ubyjvovk,Unknown,,1
ucyang,Human,0.753,19
uday-rana,Unknown,,3
udesou,Human,0.172,28
udhh1243,Unknown,,1
uf0iyizyet,Unknown,,1
ufechner7,Human,0.775,216
uhryniuk,Unknown,,1
ulka-1982pue,Unknown,,1
ultrasounder,Human,0.558,16
umgbhalla,Unknown,,1
umstek,Unknown,,4
umutky,Unknown,,1
unconventional-guy,Unknown,,1
unkaktus,Human,0.908,10
untreu2,Unknown,,1
uribracha2611,Unknown,,1
urina-luda,Unknown,,1
usernamenenad,Unknown,,3
usernamex,Human,0.795,5
utopic-dev,Human,0.783,5
v217,Unknown,,3
v4zha,Unknown,,1
vTuanpham,Unknown,,1
vabswall,Unknown,,2
vaerksted,Bot,0.193,51
vafleite,Unknown,,4
valentinmili,Unknown,,1
vanagainne,Unknown,,1
vane,Unknown,,3
vanillaeyesup,Unknown,,1
varehus,Human,0.155,6
varingostough,Unknown,,1
varun-r-mallya,Unknown,,1
vballu,Unknown,,3
vbifymrf111,Unknown,,1
vchuravy,Human,0.892,300
veegeebree21,Bot,0.16,20
vempala,Unknown,,1
venkat-oss,Unknown,,2
versatran01,Human,0.866,63
vessokolev,Unknown,,1
vetschn,Human,0.948,20
vfilter,Unknown,,1
vianmixtkz,Unknown,,1
victordiors,Unknown,,1
victorhos,Unknown,,2
vikroriya-chernikova,Unknown,,1
viktorium,Unknown,,1
viktorku,Unknown,,1
villegas-morral,Unknown,,1
vilterp,Human,0.894,137
vincentclee,Unknown,,1
vinerya,Unknown,,1
vinybrasil,Unknown,,2
violetstair,Unknown,,1
virhilo,Unknown,,1
vladimirofis,Unknown,,1
vlaha2az,Unknown,,1
vmmandalorian,Unknown,,1
vocatart,Unknown,,1
voidwyrm-2,Unknown,,4
volkanncicek,Human,0.884,11
voxlol,Human,0.847,7
voycey,Unknown,,1
vpuri3,Human,0.913,300
vredchenko,Unknown,,2
vseledkin,Unknown,,1
vtjnash,Human,0.689,300
vzp353e7na,Unknown,,1
w00jay,Unknown,,1
w4ffl35,Unknown,,1
waldyrious,Human,0.785,37
wang-shun,Human,0.672,5
wanglong001,Unknown,,1
wangnan0610,Unknown,,3
wangshub,Unknown,,2
wangtong10086,Unknown,,1
wangyafu,Unknown,,1
wangzhen0518,Unknown,,3
wangzheng1103,Unknown,,3
waoywssy,Human,0.747,6
wasabipesto,Unknown,,2
water3west,Unknown,,2
wazoo,Unknown,,2
wcq062821,Unknown,,2
web3dev7,Unknown,,1
weiai00,Unknown,,1
weijia99,Unknown,,2
weijing143,Unknown,,1
wellimbharath,Unknown,,1
wentaozone,Unknown,,2
wesbarnhillbio,Unknown,,1
wesstone12,Unknown,,2
wg18500278wai,Unknown,,1
wgmitchener,Human,0.906,5
wh1tenoise,Unknown,,1
whiteguo233,Unknown,,1
whyboris,Unknown,,2
wildfunctions,Unknown,,1
willemisaen,Unknown,,1
williamrowell,Human,0.747,8
wjb1570cons,Unknown,,1
wjholden,Unknown,,3
wjurayj,Unknown,,1
wl432,Unknown,,1
wodowiesel,Unknown,,2
women0-1,Unknown,,1
workingjoe,Unknown,,1
wowa68135zusch,Unknown,,1
wqq57,Unknown,,2
wr-cx-ai,Unknown,,1
wsmoses,Human,0.871,300
wumengjie-git,Unknown,,1
ww166,Unknown,,2
wwwwmisha2ku,Unknown,,1
wx-chevalier,Human,0.747,6
wyuenho,Unknown,,2
wzbillings,Unknown,,3
xCyberpunkx,Unknown,,2
xbdotl,Unknown,,1
xd21303,Unknown,,3
xed334-d7aeallo,Unknown,,1
xelent07op,Unknown,,1
xgdgsc,Human,0.906,85
xhatat,Unknown,,1
xiabingquan,Unknown,,2
xiaolei1013,Unknown,,4
xiaowang119,Unknown,,2
xili-h,Human,0.091,5
xinghui,Unknown,,1
xjzh123,Unknown,,1
xtrupal,Unknown,,1
xuanswe,Unknown,,1
xukkll,Unknown,,1
xungu1,Unknown,,1
xuvd,Unknown,,1
xuyi,Unknown,,1
yaboilyriqbar,Unknown,,1
yaccos,Human,0.715,6
yangala,Unknown,,4
yangdissy,Unknown,,1
yangsadd,Unknown,,1
yaowenqiang,Human,0.616,24
yareyaredesuyo,Human,0.932,6
yash-chudasama,Unknown,,1
yasirroni,Human,0.886,48
ych-ycz,Unknown,,1
yekai-pms,Unknown,,1
yetingxiao,Unknown,,2
ygrzxc,Unknown,,1
yhyhUMich,Unknown,,1
yijun-lee,Unknown,,2
yinkam,Unknown,,1
yiyuef,Unknown,,1
yjy0323,Human,0.636,9
ylay-rfn,Unknown,,1
yliana-baeva,Unknown,,1
ym1234,Unknown,,2
ymwsimon,Unknown,,1
yongtai-yin,Unknown,,1
yonikremer,Human,0.722,12
yoonkn,Unknown,,2
yoptohlejepeta,Unknown,,4
yossy-hal,Unknown,,1
youkoutaku,Unknown,,1
yowenter,Unknown,,2
yuanbin2,Unknown,,1
yuanjs-0108,Unknown,,1
yuanzhanxue,Unknown,,1
yugisu,Unknown,,1
yukill3r,Unknown,,1
yumendecc,Unknown,,1
yung10gramms,Unknown,,1
yunusaliyevxurshidbek,Unknown,,1
yurivish,Bot,0.124,14
yuyichao,Human,0.888,112
yxq953,Unknown,,2
z3214965,Unknown,,1
z3rr0-pixel,Unknown,,4
zack-sys,Unknown,,1
zackautocracy,Human,0.671,9
zacmon,Human,0.912,7
zanderlewis,Human,0.817,5
zanemilo,Unknown,,1
zelenikty,Unknown,,2
zenany,Unknown,,1
zephyrzilla,Unknown,,2
zfriedman0,Unknown,,1
zhangboxun,Unknown,,4
zhivkoplias,Unknown,,1
zhooda,Unknown,,1
zhoujunjun-apple,Unknown,,1
zhsssy,Unknown,,1
zhuewizz,Human,0.785,5
ziliangpeng,Unknown,,3
zjuzcq,Unknown,,1
zkingston,Unknown,,1
zuanzuanshao,Unknown,,1
zvnkk,Unknown,,3
zyy890508,Human,0.616,6
zzj136598,Unknown,,1
zzlgreat,Unknown,,1
zzmtsvv,Unknown,,1
